"","word_tokens","nrc","afinn","bing","period"
"3506","positive",NA,2,"positive","2020"
"3507","news",NA,NA,NA,"2020"
"3508","development",NA,NA,NA,"2020"
"3509","covid",NA,NA,NA,"2020"
"3510","19",NA,NA,NA,"2020"
"3511","vaccines",NA,NA,NA,"2020"
"3512","equity","positive",NA,NA,"2020"
"3513","markets",NA,NA,NA,"2020"
"3514","benefited",NA,NA,NA,"2020"
"3515","sectors",NA,NA,NA,"2020"
"3516","vulnerable",NA,-2,"negative","2020"
"3517","pandemic","fear",NA,NA,"2020"
"3518","pandemic","negative",NA,NA,"2020"
"3519","pandemic","sadness",NA,NA,"2020"
"3520","parallel",NA,NA,NA,"2020"
"3521","corporate",NA,NA,NA,"2020"
"3522","spreads",NA,NA,NA,"2020"
"3523","narrowed",NA,NA,NA,"2020"
"3524","contrasted","negative",NA,NA,"2020"
"3525","tightening",NA,NA,NA,"2020"
"3526","banks",NA,NA,NA,"2020"
"3527","lending",NA,NA,NA,"2020"
"3528","standards.going",NA,NA,NA,"2020"
"3529","election",NA,NA,NA,"2020"
"3530","stock",NA,NA,NA,"2020"
"3531","market",NA,NA,NA,"2020"
"3532","traded",NA,NA,NA,"2020"
"3533","wide",NA,NA,NA,"2020"
"3534","range",NA,NA,NA,"2020"
"3535","sell",NA,NA,NA,"2020"
"3536","beginning",NA,NA,NA,"2020"
"3537","period",NA,NA,NA,"2020"
"3538","review",NA,NA,NA,"2020"
"3539","graph",NA,NA,NA,"2020"
"3540","1",NA,NA,NA,"2020"
"3541","panel",NA,NA,NA,"2020"
"3542","correction","negative",NA,NA,"2020"
"3543","september",NA,NA,NA,"2020"
"3544","concentrated",NA,NA,NA,"2020"
"3545","technology","positive",NA,NA,"2020"
"3546","stocks","negative",NA,NA,"2020"
"3547","experienced","positive",NA,NA,"2020"
"3548","experienced","trust",NA,NA,"2020"
"3549","largest",NA,NA,NA,"2020"
"3550","gains",NA,2,"positive","2020"
"3551","time","anticipation",NA,NA,"2020"
"3552","contrasting",NA,NA,NA,"2020"
"3553","prevailing",NA,NA,NA,"2020"
"3554","patterns",NA,NA,NA,"2020"
"3555","past",NA,NA,NA,"2020"
"3556","decades",NA,NA,NA,"2020"
"3557","treasuries",NA,NA,NA,"2020"
"3558","sold",NA,NA,NA,"2020"
"3559","box",NA,NA,NA,"2020"
"3560","outcome","positive",NA,NA,"2020"
"3561","election",NA,NA,NA,"2020"
"3562","triggered",NA,NA,NA,"2020"
"3563","swift","positive",2,"positive","2020"
"3564","rally",NA,NA,NA,"2020"
"3565","stock",NA,NA,NA,"2020"
"3566","prices.box",NA,NA,NA,"2020"
"3567","afernando",NA,NA,NA,"2020"
"3568","avalos",NA,NA,NA,"2020"
"3569","dora",NA,NA,NA,"2020"
"3570","xiaover",NA,NA,NA,"2020"
"3571","past",NA,NA,NA,"2020"
"3572","decades",NA,NA,NA,"2020"
"3573","treasuries",NA,NA,NA,"2020"
"3574","served",NA,NA,NA,"2020"
"3575","hedge",NA,NA,"negative","2020"
"3576","equity","positive",NA,NA,"2020"
"3577","risk","anticipation",-2,"negative","2020"
"3578","risk","fear",-2,"negative","2020"
"3579","risk","negative",-2,"negative","2020"
"3580","attribute",NA,NA,NA,"2020"
"3581","called",NA,NA,NA,"2020"
"3582","question","positive",NA,NA,"2020"
"3583","bond",NA,NA,NA,"2020"
"3584","equity","positive",NA,NA,"2020"
"3585","markets",NA,NA,NA,"2020"
"3586","experienced","positive",NA,NA,"2020"
"3587","experienced","trust",NA,NA,"2020"
"3588","simultaneous",NA,NA,NA,"2020"
"3589","sell",NA,NA,NA,"2020"
"3590","offs",NA,NA,NA,"2020"
"3591","recent",NA,NA,NA,"2020"
"3592","box",NA,NA,NA,"2020"
"3593","focus","positive",NA,NA,"2020"
"3594","hedging",NA,NA,NA,"2020"
"3595","properties",NA,NA,NA,"2020"
"3596","government","fear",NA,NA,"2020"
"3597","government","negative",NA,NA,"2020"
"3598","bonds","negative",NA,NA,"2020"
"3599","context",NA,NA,NA,"2020"
"3600","stock",NA,NA,NA,"2020"
"3601","sell",NA,NA,NA,"2020"
"3602","offs",NA,NA,NA,"2020"
"3603","status","positive",NA,NA,"2020"
"3604","safe","joy",1,"positive","2020"
"3605","safe","positive",1,"positive","2020"
"3606","safe","trust",1,"positive","2020"
"3607","haven","positive",NA,NA,"2020"
"3608","haven","trust",NA,NA,"2020"
"3609","assets","positive",2,NA,"2020"
"3610","status","positive",NA,NA,"2020"
"3611","weakened","negative",NA,NA,"2020"
"3612","recent",NA,NA,NA,"2020"
"3613","contributing",NA,NA,NA,"2020"
"3614","factors",NA,NA,NA,"2020"
"3615","federal",NA,NA,NA,"2020"
"3616","reserve's",NA,NA,NA,"2020"
"3617","limited","anger",-1,"negative","2020"
"3618","limited","negative",-1,"negative","2020"
"3619","limited","sadness",-1,"negative","2020"
"3620","easing",NA,NA,"positive","2020"
"3621","space",NA,NA,NA,"2020"
"3622","bond",NA,NA,NA,"2020"
"3623","dealers",NA,NA,NA,"2020"
"3624","reduced",NA,NA,NA,"2020"
"3625","appetite",NA,NA,NA,"2020"
"3626","intermediate.the",NA,NA,NA,"2020"
"3627","century",NA,NA,NA,"2020"
"3628","witnessed",NA,NA,NA,"2020"
"3629","marked","positive",NA,NA,"2020"
"3630","change","fear",NA,NA,"2020"
"3631","behaviour",NA,NA,NA,"2020"
"3632","treasuries",NA,NA,NA,"2020"
"3633","equity","positive",NA,NA,"2020"
"3634","sell",NA,NA,NA,"2020"
"3635","offs",NA,NA,NA,"2020"
"3636","daily","anticipation",NA,NA,"2020"
"3637","returns",NA,NA,NA,"2020"
"3638","5th",NA,NA,NA,"2020"
"3639","percentile",NA,NA,NA,"2020"
"3640","2000s",NA,NA,NA,"2020"
"3641","10",NA,NA,NA,"2020"
"3642","government","fear",NA,NA,"2020"
"3643","government","negative",NA,NA,"2020"
"3644","bond",NA,NA,NA,"2020"
"3645","yields",NA,NA,NA,"2020"
"3646","tended",NA,NA,NA,"2020"
"3647","increase","positive",1,NA,"2020"
"3648","2",NA,NA,NA,"2020"
"3649","basis",NA,NA,NA,"2020"
"3650","500",NA,NA,NA,"2020"
"3651","index",NA,NA,NA,"2020"
"3652","dropped",NA,NA,NA,"2020"
"3653","1",NA,NA,NA,"2020"
"3654","graph",NA,NA,NA,"2020"
"3655","left",NA,NA,NA,"2020"
"3656","hand",NA,NA,NA,"2020"
"3657","panel",NA,NA,NA,"2020"
"3658","red",NA,NA,NA,"2020"
"3659","line",NA,NA,NA,"2020"
"3660","meant",NA,NA,NA,"2020"
"3661","bond",NA,NA,NA,"2020"
"3662","stock",NA,NA,NA,"2020"
"3663","prices",NA,NA,NA,"2020"
"3664","declined",NA,NA,NA,"2020"
"3665","treasuries",NA,NA,NA,"2020"
"3666","effective","positive",2,"positive","2020"
"3667","effective","trust",2,"positive","2020"
"3668","hedge",NA,NA,"negative","2020"
"3669","stock",NA,NA,NA,"2020"
"3670","market",NA,NA,NA,"2020"
"3671","losses",NA,NA,"negative","2020"
"3672","yields",NA,NA,NA,"2020"
"3673","declined",NA,NA,NA,"2020"
"3674","bond",NA,NA,NA,"2020"
"3675","prices",NA,NA,NA,"2020"
"3676","rose",NA,NA,NA,"2020"
"3677","equity","positive",NA,NA,"2020"
"3678","market",NA,NA,NA,"2020"
"3679","downturns",NA,NA,"negative","2020"
"3680","timing",NA,NA,NA,"2020"
"3681","shift",NA,NA,NA,"2020"
"3682","line",NA,NA,NA,"2020"
"3683","found","joy",NA,NA,"2020"
"3684","found","positive",NA,NA,"2020"
"3685","found","trust",NA,NA,"2020"
"3686","literature.this",NA,NA,NA,"2020"
"3687","shift",NA,NA,NA,"2020"
"3688","reflects",NA,NA,NA,"2020"
"3689","change","fear",NA,NA,"2020"
"3690","correlation",NA,NA,NA,"2020"
"3691","inflation","fear",NA,NA,"2020"
"3692","inflation","negative",NA,NA,"2020"
"3693","economic",NA,NA,NA,"2020"
"3694","activity",NA,NA,NA,"2020"
"3695","related","trust",NA,NA,"2020"
"3696","changing",NA,NA,NA,"2020"
"3697","interactions",NA,NA,NA,"2020"
"3698","monetary","anticipation",NA,NA,"2020"
"3699","monetary","positive",NA,NA,"2020"
"3700","policy","trust",NA,NA,"2020"
"3701","business",NA,NA,NA,"2020"
"3702","cycle",NA,NA,NA,"2020"
"3703","1980s",NA,NA,NA,"2020"
"3704","recessions",NA,NA,NA,"2020"
"3705","brought",NA,NA,NA,"2020"
"3706","central",NA,NA,NA,"2020"
"3707","banks",NA,NA,NA,"2020"
"3708","tightening",NA,NA,NA,"2020"
"3709","inflationary",NA,NA,"negative","2020"
"3710","pressures",NA,NA,NA,"2020"
"3711","correspondingly",NA,NA,NA,"2020"
"3712","investors",NA,NA,NA,"2020"
"3713","expected","anticipation",NA,NA,"2020"
"3714","periods",NA,NA,NA,"2020"
"3715","low",NA,NA,NA,"2020"
"3716","economic",NA,NA,NA,"2020"
"3717","activity",NA,NA,NA,"2020"
"3718","attendant","positive",NA,NA,"2020"
"3719","attendant","trust",NA,NA,"2020"
"3720","low",NA,NA,NA,"2020"
"3721","stock",NA,NA,NA,"2020"
"3722","prices",NA,NA,NA,"2020"
"3723","hand",NA,NA,NA,"2020"
"3724","hand",NA,NA,NA,"2020"
"3725","inflation","fear",NA,NA,"2020"
"3726","inflation","negative",NA,NA,"2020"
"3727","rates",NA,NA,NA,"2020"
"3728","translated",NA,NA,NA,"2020"
"3729","treasury",NA,NA,NA,"2020"
"3730","yields",NA,NA,NA,"2020"
"3731","low",NA,NA,NA,"2020"
"3732","bond",NA,NA,NA,"2020"
"3733","prices",NA,NA,NA,"2020"
"3734","interaction",NA,NA,NA,"2020"
"3735","changed",NA,NA,NA,"2020"
"3736","recessions",NA,NA,NA,"2020"
"3737","follow",NA,NA,NA,"2020"
"3738","financial",NA,NA,NA,"2020"
"3739","busts",NA,NA,"negative","2020"
"3740","authorities",NA,NA,NA,"2020"
"3741","tended",NA,NA,NA,"2020"
"3742","respond",NA,NA,NA,"2020"
"3743","loosening",NA,NA,NA,"2020"
"3744","monetary","anticipation",NA,NA,"2020"
"3745","monetary","positive",NA,NA,"2020"
"3746","policy","trust",NA,NA,"2020"
"3747","persistently",NA,NA,NA,"2020"
"3748","eventually",NA,NA,NA,"2020"
"3749","falling","negative",-1,"negative","2020"
"3750","falling","sadness",-1,"negative","2020"
"3751","stock",NA,NA,NA,"2020"
"3752","prices",NA,NA,NA,"2020"
"3753","started",NA,NA,NA,"2020"
"3754","low",NA,NA,NA,"2020"
"3755","rates",NA,NA,NA,"2020"
"3756","bond",NA,NA,NA,"2020"
"3757","prices",NA,NA,NA,"2020"
"3758","treasuries",NA,NA,NA,"2020"
"3759","hedge",NA,NA,"negative","2020"
"3760","downside",NA,-2,"negative","2020"
"3761","risk","anticipation",-2,"negative","2020"
"3762","risk","fear",-2,"negative","2020"
"3763","risk","negative",-2,"negative","2020"
"3764","equity","positive",NA,NA,"2020"
"3765","market.the",NA,NA,NA,"2020"
"3766","key",NA,NA,NA,"2020"
"3767","role",NA,NA,NA,"2020"
"3768","monetary","anticipation",NA,NA,"2020"
"3769","monetary","positive",NA,NA,"2020"
"3770","policy","trust",NA,NA,"2020"
"3771","expectations",NA,NA,NA,"2020"
"3772","dynamics",NA,NA,NA,"2020"
"3773","affected",NA,-1,NA,"2020"
"3774","time","anticipation",NA,NA,"2020"
"3775","components",NA,NA,NA,"2020"
"3776","term",NA,NA,NA,"2020"
"3777","treasury",NA,NA,NA,"2020"
"3778","yields",NA,NA,NA,"2020"
"3779","rates",NA,NA,NA,"2020"
"3780","primary","positive",NA,NA,"2020"
"3781","monetary","anticipation",NA,NA,"2020"
"3782","monetary","positive",NA,NA,"2020"
"3783","policy","trust",NA,NA,"2020"
"3784","tool",NA,NA,NA,"2020"
"3785","effective","positive",2,"positive","2020"
"3786","effective","trust",2,"positive","2020"
"3787","lower","negative",NA,NA,"2020"
"3788","lower","sadness",NA,NA,"2020"
"3789","bound","negative",NA,NA,"2020"
"3790","zlb",NA,NA,NA,"2020"
"3791","constraint","anger",NA,NA,"2020"
"3792","constraint","fear",NA,NA,"2020"
"3793","constraint","negative",NA,NA,"2020"
"3794","constraint","sadness",NA,NA,"2020"
"3795","expectations",NA,NA,NA,"2020"
"3796","short",NA,NA,NA,"2020"
"3797","term",NA,NA,NA,"2020"
"3798","rates",NA,NA,NA,"2020"
"3799","drove",NA,NA,NA,"2020"
"3800","relationship",NA,NA,NA,"2020"
"3801","yields",NA,NA,NA,"2020"
"3802","equity","positive",NA,NA,"2020"
"3803","returns",NA,NA,NA,"2020"
"3804","graph",NA,NA,NA,"2020"
"3805","left",NA,NA,NA,"2020"
"3806","hand",NA,NA,NA,"2020"
"3807","panel",NA,NA,NA,"2020"
"3808","blue","sadness",NA,NA,"2020"
"3809","line",NA,NA,NA,"2020"
"3810","central",NA,NA,NA,"2020"
"3811","bank","trust",NA,NA,"2020"
"3812","resorted",NA,NA,NA,"2020"
"3813","asset",NA,2,NA,"2020"
"3814","purchases",NA,NA,NA,"2020"
"3815","zlb",NA,NA,NA,"2020"
"3816","term",NA,NA,NA,"2020"
"3817","premia",NA,NA,NA,"2020"
"3818","main","positive",NA,NA,"2020"
"3819","driver",NA,NA,NA,"2020"
"3820","relationship",NA,NA,NA,"2020"
"3821","left",NA,NA,NA,"2020"
"3822","hand",NA,NA,NA,"2020"
"3823","panel",NA,NA,NA,"2020"
"3824","yellow",NA,NA,NA,"2020"
"3825","line",NA,NA,NA,"2020"
"3826","signs",NA,NA,NA,"2020"
"3827","emerged",NA,NA,NA,"2020"
"3828","effectiveness",NA,NA,"positive","2020"
"3829","treasuries",NA,NA,NA,"2020"
"3830","hedge",NA,NA,"negative","2020"
"3831","equity","positive",NA,NA,"2020"
"3832","losses",NA,NA,"negative","2020"
"3833","declined",NA,NA,NA,"2020"
"3834","recent",NA,NA,NA,"2020"
"3835","response",NA,NA,NA,"2020"
"3836","10",NA,NA,NA,"2020"
"3837","yields",NA,NA,NA,"2020"
"3838","500",NA,NA,NA,"2020"
"3839","sell",NA,NA,NA,"2020"
"3840","offs",NA,NA,NA,"2020"
"3841","muted",NA,NA,NA,"2020"
"3842","2018",NA,NA,NA,"2020"
"3843","graph",NA,NA,NA,"2020"
"3844","left",NA,NA,NA,"2020"
"3845","hand",NA,NA,NA,"2020"
"3846","panel",NA,NA,NA,"2020"
"3847","red",NA,NA,NA,"2020"
"3848","line",NA,NA,NA,"2020"
"3849","possibly",NA,NA,NA,"2020"
"3850","reflecting",NA,NA,NA,"2020"
"3851","federal",NA,NA,NA,"2020"
"3852","reserve's",NA,NA,NA,"2020"
"3853","limited","anger",-1,"negative","2020"
"3854","limited","negative",-1,"negative","2020"
"3855","limited","sadness",-1,"negative","2020"
"3856","easing",NA,NA,"positive","2020"
"3857","space",NA,NA,NA,"2020"
"3858","fed",NA,NA,NA,"2020"
"3859","officials",NA,NA,NA,"2020"
"3860","consistently",NA,NA,"positive","2020"
"3861","communicated",NA,NA,NA,"2020"
"3862","reluctance",NA,NA,"negative","2020"
"3863","introduce",NA,NA,NA,"2020"
"3864","negative","negative",-2,"negative","2020"
"3865","negative","sadness",-2,"negative","2020"
"3866","rates",NA,NA,NA,"2020"
"3867","floor",NA,NA,NA,"2020"
"3868","short",NA,NA,NA,"2020"
"3869","term",NA,NA,NA,"2020"
"3870","rates",NA,NA,NA,"2020"
"3871","limits",NA,-1,"negative","2020"
"3872","potential",NA,NA,NA,"2020"
"3873","decline","negative",NA,"negative","2020"
"3874","term",NA,NA,NA,"2020"
"3875","nominal",NA,NA,NA,"2020"
"3876","yields",NA,NA,NA,"2020"
"3877","additional",NA,NA,NA,"2020"
"3878","easing",NA,NA,"positive","2020"
"3879","measures",NA,NA,NA,"2020"
"3880","considered.the",NA,NA,NA,"2020"
"3881","diminished","negative",NA,NA,"2020"
"3882","effectiveness",NA,NA,"positive","2020"
"3883","hedge",NA,NA,"negative","2020"
"3884","reflect",NA,NA,NA,"2020"
"3885","dealers",NA,NA,NA,"2020"
"3886","waning",NA,NA,"negative","2020"
"3887","appetite",NA,NA,NA,"2020"
"3888","smooth",NA,NA,"positive","2020"
"3889","transient",NA,NA,NA,"2020"
"3890","supply","positive",NA,NA,"2020"
"3891","demand","anger",-1,NA,"2020"
"3892","demand","negative",-1,NA,"2020"
"3893","shocks",NA,-2,NA,"2020"
"3894","treasury",NA,NA,NA,"2020"
"3895","secondary",NA,NA,NA,"2020"
"3896","market",NA,NA,NA,"2020"
"3897","periods",NA,NA,NA,"2020"
"3898","generalised",NA,NA,NA,"2020"
"3899","stress","negative",NA,"negative","2020"
"3900","discussed",NA,NA,NA,"2020"
"3901","participation","positive",NA,NA,"2020"
"3902","market",NA,NA,NA,"2020"
"3903","steadily",NA,NA,NA,"2020"
"3904","receded",NA,NA,NA,"2020"
"3905","financial",NA,NA,NA,"2020"
"3906","crisis","negative",-3,"negative","2020"
"3907","2007",NA,NA,NA,"2020"
"3908","09",NA,NA,NA,"2020"
"3909","market",NA,NA,NA,"2020"
"3910","participants",NA,NA,NA,"2020"
"3911","hedge",NA,NA,"negative","2020"
"3912","funds",NA,NA,NA,"2020"
"3913","principal","positive",NA,NA,"2020"
"3914","principal","trust",NA,NA,"2020"
"3915","trading",NA,NA,NA,"2020"
"3916","firms",NA,NA,NA,"2020"
"3917","emerged",NA,NA,NA,"2020"
"3918","liquidity",NA,NA,NA,"2020"
"3919","providers",NA,NA,NA,"2020"
"3920","graph",NA,NA,NA,"2020"
"3921","hand",NA,NA,NA,"2020"
"3922","panel",NA,NA,NA,"2020"
"3923","participants",NA,NA,NA,"2020"
"3924","behaved",NA,NA,NA,"2020"
"3925","opportunistic",NA,NA,"negative","2020"
"3926","manner",NA,NA,NA,"2020"
"3927","step",NA,NA,NA,"2020"
"3928","liquidity",NA,NA,NA,"2020"
"3929","equal",NA,NA,NA,"2020"
"3930","resulting",NA,NA,NA,"2020"
"3931","impairment","negative",NA,NA,"2020"
"3932","fair","positive",2,"positive","2020"
"3933","weather",NA,NA,NA,"2020"
"3934","liquidity",NA,NA,NA,"2020"
"3935","conditions",NA,NA,NA,"2020"
"3936","increase","positive",1,NA,"2020"
"3937","liquidity",NA,NA,NA,"2020"
"3938","premia",NA,NA,NA,"2020"
"3939","drive",NA,NA,NA,"2020"
"3940","yields",NA,NA,NA,"2020"
"3941","prices",NA,NA,NA,"2020"
"3942","views",NA,NA,NA,"2020"
"3943","expressed",NA,NA,NA,"2020"
"3944","authors",NA,NA,NA,"2020"
"3945","necessarily",NA,NA,NA,"2020"
"3946","reflect",NA,NA,NA,"2020"
"3947","views",NA,NA,NA,"2020"
"3948","bank","trust",NA,NA,"2020"
"3949","international",NA,NA,NA,"2020"
"3950","settlements",NA,NA,NA,"2020"
"3951","clarida",NA,NA,NA,"2020"
"3952","monetary","anticipation",NA,NA,"2020"
"3953","monetary","positive",NA,NA,"2020"
"3954","policy","trust",NA,NA,"2020"
"3955","price",NA,NA,NA,"2020"
"3956","stability",NA,NA,"positive","2020"
"3957","equilibrium","positive",NA,NA,"2020"
"3958","bond",NA,NA,NA,"2020"
"3959","yields",NA,NA,NA,"2020"
"3960","success","anticipation",2,"positive","2020"
"3961","success","joy",2,"positive","2020"
"3962","success","positive",2,"positive","2020"
"3963","consequences",NA,NA,NA,"2020"
"3964","remarks",NA,NA,NA,"2020"
"3965","level","positive",NA,NA,"2020"
"3966","level","trust",NA,NA,"2020"
"3967","conference",NA,NA,NA,"2020"
"3968","global",NA,NA,NA,"2020"
"3969","risk","anticipation",-2,"negative","2020"
"3970","risk","fear",-2,"negative","2020"
"3971","risk","negative",-2,"negative","2020"
"3972","uncertainty",NA,NA,NA,"2020"
"3973","volatility","anger",NA,"negative","2020"
"3974","volatility","anticipation",NA,"negative","2020"
"3975","volatility","fear",NA,"negative","2020"
"3976","volatility","negative",NA,"negative","2020"
"3977","volatility","surprise",NA,"negative","2020"
"3978","november",NA,NA,NA,"2020"
"3979","2019",NA,NA,NA,"2020"
"3980","campbell",NA,NA,NA,"2020"
"3981","pflueger",NA,NA,NA,"2020"
"3982","viceira",NA,NA,NA,"2020"
"3983","macroeconomic",NA,NA,NA,"2020"
"3984","drivers",NA,NA,NA,"2020"
"3985","bond",NA,NA,NA,"2020"
"3986","equity","positive",NA,NA,"2020"
"3987","risks",NA,-2,"negative","2020"
"3988","journal",NA,NA,NA,"2020"
"3989","political",NA,NA,NA,"2020"
"3990","economy","trust",NA,NA,"2020"
"3991","vol",NA,NA,NA,"2020"
"3992","128",NA,NA,NA,"2020"
"3993","8",NA,NA,NA,"2020"
"3994","august","positive",NA,NA,"2020"
"3995","2020",NA,NA,NA,"2020"
"3996","borio",NA,NA,NA,"2020"
"3997","drehmann",NA,NA,NA,"2020"
"3998","xia",NA,NA,NA,"2020"
"3999","financial",NA,NA,NA,"2020"
"4000","cycle",NA,NA,NA,"2020"
"4001","recession","anger",-2,"negative","2020"
"4002","recession","disgust",-2,"negative","2020"
"4003","recession","fear",-2,"negative","2020"
"4004","recession","negative",-2,"negative","2020"
"4005","recession","sadness",-2,"negative","2020"
"4006","risk","anticipation",-2,"negative","2020"
"4007","risk","fear",-2,"negative","2020"
"4008","risk","negative",-2,"negative","2020"
"4009","bis",NA,NA,NA,"2020"
"4010","quarterly",NA,NA,NA,"2020"
"4011","review",NA,NA,NA,"2020"
"4012","december",NA,NA,NA,"2020"
"4013","2018",NA,NA,NA,"2020"
"4014","drehmann",NA,NA,NA,"2020"
"4015","borio",NA,NA,NA,"2020"
"4016","tsatsaronis",NA,NA,NA,"2020"
"4017","characterising",NA,NA,NA,"2020"
"4018","financial",NA,NA,NA,"2020"
"4019","cycle",NA,NA,NA,"2020"
"4020","lose","anger",NA,"negative","2020"
"4021","lose","disgust",NA,"negative","2020"
"4022","lose","fear",NA,"negative","2020"
"4023","lose","negative",NA,"negative","2020"
"4024","lose","sadness",NA,"negative","2020"
"4025","lose","surprise",NA,"negative","2020"
"4026","sight",NA,NA,NA,"2020"
"4027","medium",NA,NA,NA,"2020"
"4028","term",NA,NA,NA,"2020"
"4029","bis",NA,NA,NA,"2020"
"4030","papers",NA,NA,NA,"2020"
"4031","380",NA,NA,NA,"2020"
"4032","june",NA,NA,NA,"2020"
"4033","2012",NA,NA,NA,"2020"
"4034","powell",NA,NA,NA,"2020"
"4035","economic",NA,NA,NA,"2020"
"4036","challenges",NA,NA,NA,"2020"
"4037","fed's",NA,NA,NA,"2020"
"4038","monetary","anticipation",NA,NA,"2020"
"4039","monetary","positive",NA,NA,"2020"
"4040","policy","trust",NA,NA,"2020"
"4041","review",NA,NA,NA,"2020"
"4042","remarks",NA,NA,NA,"2020"
"4043","jackson",NA,NA,NA,"2020"
"4044","hole",NA,NA,NA,"2020"
"4045","symposium",NA,NA,NA,"2020"
"4046","august","positive",NA,NA,"2020"
"4047","2020",NA,NA,NA,"2020"
"4048","nagel",NA,NA,NA,"2020"
"4049","song",NA,NA,NA,"2020"
"4050","treasury",NA,NA,NA,"2020"
"4051","inconvenience",NA,-2,"negative","2020"
"4052","yields",NA,NA,NA,"2020"
"4053","covid",NA,NA,NA,"2020"
"4054","19",NA,NA,NA,"2020"
"4055","crisis","negative",-3,"negative","2020"
"4056","nber",NA,NA,NA,"2020"
"4057","papers",NA,NA,NA,"2020"
"4058","27416",NA,NA,NA,"2020"
"4059","june",NA,NA,NA,"2020"
"4060","2020",NA,NA,NA,"2020"
"4061","adrian",NA,NA,NA,"2020"
"4062","kiff",NA,NA,NA,"2020"
"4063","market",NA,NA,NA,"2020"
"4064","liquidity",NA,NA,NA,"2020"
"4065","leverage","positive",NA,"positive","2020"
"4066","regulation",NA,NA,NA,"2020"
"4067","ten",NA,NA,NA,"2020"
"4068","crisis","negative",-3,"negative","2020"
"4069","world",NA,NA,NA,"2020"
"4070","economic",NA,NA,NA,"2020"
"4071","forum",NA,NA,NA,"2020"
"4072","december",NA,NA,NA,"2020"
"4073","2018",NA,NA,NA,"2020"
"4074","forward","positive",NA,NA,"2020"
"4075","gauges",NA,NA,NA,"2020"
"4076","volatility","anger",NA,"negative","2020"
"4077","volatility","anticipation",NA,"negative","2020"
"4078","volatility","fear",NA,"negative","2020"
"4079","volatility","negative",NA,"negative","2020"
"4080","volatility","surprise",NA,"negative","2020"
"4081","reflected",NA,NA,NA,"2020"
"4082","investors",NA,NA,NA,"2020"
"4083","perceived",NA,NA,NA,"2020"
"4084","policy","trust",NA,NA,"2020"
"4085","uncertainty",NA,NA,NA,"2020"
"4086","october",NA,NA,NA,"2020"
"4087","implied",NA,NA,NA,"2020"
"4088","volatility","anger",NA,"negative","2020"
"4089","volatility","anticipation",NA,"negative","2020"
"4090","volatility","fear",NA,"negative","2020"
"4091","volatility","negative",NA,"negative","2020"
"4092","volatility","surprise",NA,"negative","2020"
"4093","major","positive",NA,NA,"2020"
"4094","stock",NA,NA,NA,"2020"
"4095","indices",NA,NA,NA,"2020"
"4096","aes",NA,NA,NA,"2020"
"4097","trended",NA,NA,NA,"2020"
